,sales_small.ProductID,sales_small.WeekKey,sales_small.Channel,sales_small.Country,sales_small.CSP,sales_small.SalesVolume,sales_small.TotalStockVolume,sales_small.StoreStockVolume,sales_small.DepotStockVolume,sales_small.FutureCommitmentVolume,sales_small.IntakeVolume,sales_small.StoresWithStockCount,sales_small.StoresWithSalesCount,price_change_tw,price_change_before,products.Season,products.Group,products.SubGroup,products.Class,products.SubClass,sales_small.SalesVolume_nw,price_change_nw,season_nw
27533,b2631d43,201547,Stores,B,10.207,3,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,2.0,0.0,Winter
27535,b2f88060,201547,Stores,A,11.13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Winter
27549,b47b5094,201547,Stores,A,11.715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,1daead49,e5db0621,0.0,0.0,Winter
27550,b47b5094,201547,Stores,B,11.332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,1daead49,e5db0621,0.0,0.0,Winter
27552,b4b494ad,201547,Stores,A,10.27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,fcb53a7d,255a6b2d,0.0,0.0,Winter
27553,b4b494ad,201547,Stores,B,10.207,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,eb5237dd,fcb53a7d,255a6b2d,0.0,0.0,Winter
27589,bfdbbeef,201547,Stores,A,15.158,5,1,1,0,0,0,0.0428,0.0194,0.0,0.0,L,606565a1,33de6bfe,57dedfae,4c5c47f,5.0,0.0,Winter
27590,bfdbbeef,201547,Stores,B,14.033,146,60,57,2,0,1,0.6685,0.6607,0.0,0.0,L,606565a1,33de6bfe,57dedfae,4c5c47f,125.0,0.0,Winter
27599,c1a43ffc,201547,Stores,B,12.007,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,eb5237dd,1daead49,bdafc933,0.0,0.0,Winter
27609,c784c469,201547,Stores,A,10.261,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,0.0,0.0,Winter
27610,c784c469,201547,Stores,B,10.207,4,1,1,0,0,0,0.2332,0.0194,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,3.0,0.0,Winter
27633,cd9350ad,201547,Online,B,14.033,6,7,0,7,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,7.0,0.0,Winter
27634,cd9350ad,201547,Stores,A,15.158,5,2,2,0,0,0,0.0622,0.0078,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,3.0,0.0,Winter
27635,cd9350ad,201547,Stores,B,14.033,35,55,52,4,0,-1,0.8278,0.0933,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,43.0,0.0,Winter
27639,cdf0c36a,201547,Online,B,14.033,9,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,10.0,0.0,Winter
27667,d64bccc0,201547,Stores,A,12.457,6,14,14,0,0,0,0.3342,0.0311,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,10.0,0.0,Winter
27668,d64bccc0,201547,Stores,B,12.007,116,1083,115,61,908,-1,0.60435,0.4975,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,136.0,0.0,Winter
27679,da3dc13e,201547,Online,B,11.782,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b8ec0b9c,2.0,0.0,Winter
27680,da3dc13e,201547,Stores,B,11.782,4,28,11,18,0,-1,0.2526,0.0155,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b8ec0b9c,4.0,0.0,Winter
27683,dac833dd,201547,Stores,A,12.304,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Winter
27758,f4419f61,201547,Stores,A,18.084,4,5,5,0,0,0,0.2487,0.0194,0.0,0.0,L,606565a1,eb5237dd,1daead49,4c5c47f,4.0,0.0,Winter
27759,f4419f61,201547,Stores,B,16.283,37,168,56,54,0,58,0.509125,0.2682,0.0,0.0,L,606565a1,eb5237dd,1daead49,4c5c47f,58.0,0.0,Winter
27774,f5c65eec,201547,Stores,A,12.457,18,13,13,0,0,0,0.2526,0.0738,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,18.0,0.0,Winter
27775,f5c65eec,201547,Stores,B,12.007,246,670,122,87,461,0,0.9833,0.7812,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,259.0,0.0,Winter
27776,f672d6b7,201547,Stores,B,10.882,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b37e83f9,0.0,0.0,Winter
27778,f67f5e3d,201547,Online,B,12.232000000000001,2,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,2.0,0.0,Winter
27779,f67f5e3d,201547,Stores,A,12.908,2,1,1,0,0,0,0.0117,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,3.0,0.0,Winter
27780,f67f5e3d,201547,Stores,B,12.232000000000001,15,44,27,18,0,-1,0.5985,0.1399,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,16.0,0.0,Winter
27803,fa60d3d1,201547,Stores,A,10.27,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,0.0,0.0,Winter
27804,fa60d3d1,201547,Stores,B,10.207,5,1,1,0,0,0,0.2332,0.0194,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,4.0,0.0,Winter
27811,fe4c8bae,201547,Stores,A,11.242,3,1,1,0,0,0,0.10099999999999999,0.0155,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Winter
27812,fe4c8bae,201547,Stores,B,10.882,11,0,0,0,0,0,0.0,0.0661,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,7.0,0.0,Winter
27839,142ca0b5,201548,Stores,A,11.355,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,0.0,0.0,Winter
27840,142ca0b5,201548,Stores,B,11.107000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,1.0,0.0,Winter
27841,1486ab7a,201548,Stores,A,10.567,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,0.0,0.0,Winter
27842,1486ab7a,201548,Stores,B,10.432,2,1,1,0,0,0,0.1283,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,4.0,0.0,Winter
27851,17d303a5,201548,Stores,A,10.261,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,83b19c60,ef31f284,0.0,0.0,Winter
27853,18312720,201548,Online,B,16.283,1,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Winter
27854,18312720,201548,Stores,A,18.084,2,1,1,0,0,0,0.0505,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Winter
27855,18312720,201548,Stores,B,16.283,62,137,37,51,0,49,0.513,0.2798,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,64.0,0.0,Winter
27857,19fd722e,201548,Stores,A,10.275,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,0.0,0.0,Winter
27858,19fd722e,201548,Stores,B,10.207,8,2,2,0,0,0,0.3187,0.0505,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,8.0,0.0,Winter
27892,25ff65f3,201548,Online,B,13.133,3,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,3.0,0.0,Winter
27893,25ff65f3,201548,Stores,A,14.033,2,1,1,0,0,0,0.0155,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,2.0,0.0,Winter
27894,25ff65f3,201548,Stores,B,13.133,33,56,35,21,0,0,0.5791,0.1555,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,9e9af557,28.0,0.0,Winter
27897,27039813,201548,Stores,A,12.908,3,8,8,0,0,0,0.2837,0.0194,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b37e83f9,5.0,0.0,Winter
27898,27039813,201548,Stores,B,12.232000000000001,27,204,105,99,0,0,0.53245,0.2138,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b37e83f9,27.0,0.0,Winter
27900,28cb7e86,201548,Online,B,12.232000000000001,4,7,0,7,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,3.0,0.0,Winter
27901,28cb7e86,201548,Stores,A,12.908,4,4,4,0,0,0,0.0622,0.0078,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,4.0,0.0,Winter
27902,28cb7e86,201548,Stores,B,12.232000000000001,54,147,90,10,48,-1,0.6432,0.1477,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,58.0,0.0,Winter
27913,2a22a265,201548,Stores,B,10.207,1,1,1,0,0,0,0.20600000000000002,0.0078,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,2.0,0.0,Winter
27925,2d16059c,201548,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,57dedfae,e5db0621,2.0,0.0,Winter
27929,3185738c,201548,Stores,A,12.012,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Winter
27936,3504ea86,201548,Stores,A,11.152000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Winter
27937,3504ea86,201548,Stores,B,10.882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,1.0,0.0,Winter
27957,3ae20ac,201548,Stores,A,10.265999999999998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,0.0,0.0,Winter
27958,3ae20ac,201548,Stores,B,10.207,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,2.0,0.0,Winter
27965,3d1e4b23,201548,Online,B,13.133,2,0,0,0,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,eb5237dd,fcb53a7d,255a6b2d,2.0,0.0,Winter
27972,3e968b1a,201548,Stores,B,10.882,2,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,2.0,0.0,Winter
27981,41ab9b25,201548,Stores,A,10.275,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Winter
27982,41ab9b25,201548,Stores,B,10.207,4,0,0,0,0,0,0.0,0.0117,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,2.0,0.0,Winter
27984,41e25c29,201548,Stores,A,10.261,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,2.0,0.0,Winter
27985,41e25c29,201548,Stores,B,10.207,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,2.0,0.0,Winter
27986,42e95e31,201548,Stores,A,15.833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Winter
27987,42e95e31,201548,Stores,B,14.482999999999999,12,322,18,3,302,-1,0.2293,0.0272,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,14.0,0.0,Winter
27989,452a022f,201548,Online,B,10.432,1,0,0,0,0,0,0.0,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,,,
27990,452a022f,201548,Stores,A,10.567,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,2.0,0.0,Winter
27991,452a022f,201548,Stores,B,10.432,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Winter
28008,4a4ceff5,201548,Online,B,14.033,3,1,0,1,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,f1c03ddb,2.0,0.0,Winter
28009,4a4ceff5,201548,Stores,A,15.158,3,1,1,0,0,0,0.0155,0.0078,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,f1c03ddb,2.0,0.0,Winter
28010,4a4ceff5,201548,Stores,B,14.033,18,31,13,19,0,-1,0.2565,0.1088,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,f1c03ddb,14.0,0.0,Winter
28022,4d7755c7,201548,Online,B,11.782,7,3,0,3,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,7.0,0.0,Winter
28023,4d7755c7,201548,Stores,B,11.782,7,22,13,9,0,0,0.2682,0.0311,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,6.0,0.0,Winter
28034,523d5fe4,201548,Stores,A,11.737,0,1,1,0,0,0,0.0972,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Winter
28035,523d5fe4,201548,Stores,B,11.332,3,2,2,0,0,0,0.3381,0.0117,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,3.0,0.0,Winter
28056,59b66017,201548,Online,B,14.482999999999999,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,2.0,0.0,Winter
28060,59dcb7fc,201548,Stores,A,10.27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,0.0,0.0,Winter
28061,59dcb7fc,201548,Stores,B,10.207,1,1,1,0,0,0,0.0622,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,4b4aee60,16fbe41a,2.0,0.0,Winter
28069,5bc5224,201548,Stores,A,10.265999999999998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,f3160a73,0.0,0.0,Winter
28071,5c15867f,201548,Stores,B,10.207,2,0,0,0,0,0,0.0,0.0078,0.0,0.0,L,606565a1,33de6bfe,83b19c60,35361cb0,2.0,0.0,Winter
28073,5c5c4173,201548,Stores,B,13.583,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Winter
28075,5ce5328b,201548,Stores,B,10.207,2,1,1,0,0,0,0.1788,0.0117,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,9d958d1e,2.0,0.0,Winter
28079,5d990178,201548,Online,B,12.007,5,2,0,2,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,83b19c60,df747ddd,4.0,0.0,Winter
28080,5e992859,201548,Online,B,12.232000000000001,2,5,0,5,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,2.0,0.0,Winter
28081,5e992859,201548,Stores,A,12.908,7,9,9,0,0,0,0.2371,0.07,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,7.0,0.0,Winter
28082,5e992859,201548,Stores,B,12.232000000000001,103,90,88,2,0,0,0.5004,0.5519,0.0,0.0,L,606565a1,33de6bfe,4fa3987f,255a6b2d,93.0,0.0,Winter
28083,5ecbfa2b,201548,Stores,A,10.567,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Winter
28084,5ecbfa2b,201548,Stores,B,10.432,2,1,1,0,0,0,0.1127,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,3.0,0.0,Winter
28093,5fdaa97b,201548,Online,B,12.683,3,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b8ec0b9c,2.0,0.0,Winter
28094,5fdaa97b,201548,Stores,A,13.357999999999999,9,10,10,0,0,0,0.3031,0.0622,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b8ec0b9c,9.0,0.0,Winter
28095,5fdaa97b,201548,Stores,B,12.683,51,112,93,18,0,1,0.54605,0.4197,0.0,0.0,L,606565a1,9d3d7fe0,7432d9ca,b8ec0b9c,49.0,0.0,Winter
28105,66c71f56,201548,Stores,B,15.383,94,27,23,4,0,0,0.5869,0.3537,0.0,0.0,L,606565a1,33de6bfe,57dedfae,d4a73e2b,76.0,0.0,Winter
28168,74655cef,201548,Online,B,16.283,3,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,2.0,0.0,Winter
28169,74655cef,201548,Stores,A,18.084,2,1,1,0,0,0,0.0311,0.0039,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,0.0,0.0,Winter
28170,74655cef,201548,Stores,B,16.283,33,39,39,0,0,0,0.8473,0.0816,0.0,0.0,L,606565a1,33de6bfe,8f5e4e2f,52fc415a,28.0,0.0,Winter
28191,7970f5bf,201548,Online,B,12.232000000000001,2,4,0,4,0,0,0.0039,0.0039,0.0,0.0,L,606565a1,eb5237dd,f8434320,e79e40a9,1.0,0.0,Winter
28192,7970f5bf,201548,Stores,B,12.232000000000001,2,15,3,11,0,1,0.0544,0.0039,0.0,0.0,L,606565a1,eb5237dd,f8434320,e79e40a9,3.0,0.0,Winter
28199,7bc7afc3,201548,Stores,A,10.27,0,0,0,0,0,0,0.0,0.0,0.0,0.0,L,606565a1,9d3d7fe0,aea70009,7b771b3e,0.0,0.0,Winter
