,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,,
2052,3273,0.8,-1.017852943,0.129029412,1.817852943,0.670970588,-0.008984851,3.304589321,0.45020153,,,,
2053,3274,0.42,0.760785279,0.131470588,-0.340785279,0.288529412,-0.008990807,0.116134606,0.083249221,,,,
2054,3275,0.01,0.014803047,0.132441176,-0.004803047,-0.122441176,-0.008984785,2.31E-05,0.014991842,,,,
2055,3276,2.02,0.289726478,0.130058824,1.730273522,1.889941176,-0.008827593,2.993846462,3.571877651,,,,
2056,3277,0.77,2.301023874,0.134029412,-1.531023874,0.635970588,-0.009315671,2.344034104,0.404458589,,,,
2057,3281,-1.14,0.684254829,0.134176471,-1.824254829,-1.274176471,-0.009740503,3.327905679,1.623525678,,,,
2058,3282,-0.61,-0.790896446,0.131382353,0.180896446,-0.741382353,-0.00960603,0.032723524,0.549647793,,,,
2059,3283,0.8,-0.510450829,0.130588235,1.310450829,0.669411765,-0.009923264,1.717281375,0.448112111,,,,
2060,3284,0.57,0.16160248,0.135441176,0.40839752,0.434558824,-0.009914788,0.166788534,0.188841371,,,,
2061,3288,2.31,0.89844451,0.138823529,1.41155549,2.171176471,-0.009213369,1.992488903,4.714007266,,,,
2062,3289,1.61,0.719702215,0.142764706,0.890297785,1.467235294,-0.008862816,0.792630147,2.152779408,,,,
2063,3290,0.99,0.289473355,0.148029412,0.700526645,0.841970588,-0.008803987,0.49073758,0.708914471,,,,
2064,3291,-1.15,-0.461946648,0.149441176,-0.688053352,-1.299441176,-0.008491652,0.473417416,1.688547371,,,,
2065,3294,1.4,0.413179636,0.144470588,0.986820364,1.255529412,-0.008334252,0.97381443,1.576354104,,,,
2066,3295,-0.17,0.351668886,0.147058824,-0.521668886,-0.317058824,-0.00837524,0.272138427,0.100526298,,,,
2067,3296,2.36,0.191640699,0.147764706,2.168359301,2.212235294,-0.008314058,4.701782057,4.893984997,,,,
2068,3297,0.97,-0.386982503,0.153882353,1.356982503,0.816117647,-0.008606033,1.841401513,0.666048014,,,,
2069,3298,1.13,0.570113547,0.156176471,0.559886453,0.973823529,-0.00844231,0.31347284,0.948332266,,,,
2070,3301,-1.35,-0.59555606,0.161911765,-0.75444394,-1.511911765,-0.008004141,0.569185659,2.285877184,,,,
2071,3302,-0.35,-0.114295504,0.157852941,-0.235704496,-0.507852941,-0.007950857,0.055556609,0.25791461,,,,
2072,3303,0.76,-0.222555983,0.157823529,0.982555983,0.602176471,-0.008099471,0.965416259,0.362616502,,,,
2073,3304,1.77,-0.455861451,0.157,2.225861451,1.613,-0.008681688,4.954459198,2.601769,,,,
2074,3305,-0.2,0.157671977,0.162735294,-0.357671977,-0.362735294,-0.008678381,0.127929243,0.131576894,,,,
2075,3308,0.08,-0.555947987,0.160794118,0.635947987,-0.080794118,-0.008775923,0.404429842,0.006527689,,,,
2076,3309,-0.73,-0.227334424,0.163176471,-0.502665576,-0.893176471,-0.00863552,0.252672682,0.797764208,,,,
2077,3310,0.54,0.519877703,0.159647059,0.020122297,0.380352941,-0.008597007,0.000404907,0.14466836,,,,
2078,3311,0.14,0.490098671,0.162588235,-0.350098671,-0.022588235,-0.008625479,0.122569079,0.000510228,,,,
2079,3312,-0.26,0.546256943,0.163294118,-0.806256943,-0.423294118,-0.008740777,0.650050259,0.17917791,,,,
2080,3315,-0.17,-0.050795464,0.159,-0.119204536,-0.329,-0.008714915,0.014209721,0.108241,,,,
2081,3316,-0.86,-0.673783711,0.157676471,-0.186216289,-1.017676471,-0.008460248,0.034676506,1.035665399,,,,
2082,3317,0.5,-0.245453199,0.154088235,0.745453199,0.345911765,-0.008566922,0.555700472,0.119654949,,,,
2083,3318,0.02,0.277979852,0.153,-0.257979852,-0.133,-0.008577034,0.066553604,0.017689,,,,
2084,3319,-1.53,0.618824576,0.149794118,-2.148824576,-1.679794118,-0.009016723,4.617447056,2.821708278,,,,
2085,3322,-0.14,0.064199135,0.143970588,-0.204199135,-0.283970588,-0.009004657,0.041697287,0.080639295,,,,
2086,3323,-1.63,0.480010022,0.143352941,-2.110010022,-1.773352941,-0.009320763,4.452142294,3.144780654,,,,
2087,3324,0.82,0.259418106,0.140588235,0.560581894,0.679411765,-0.009280719,0.314252059,0.461600346,,,,
2088,3325,-0.08,0.425205496,0.141911765,-0.505205496,-0.221911765,-0.00932965,0.255232593,0.049244831,,,,
2089,3326,-0.05,0.687816993,0.137588235,-0.737816993,-0.187588235,-0.009454029,0.544373915,0.035189346,,,,
2090,3329,0.48,-0.102183455,0.136088235,0.582183455,0.343911765,-0.009506362,0.338937575,0.118275302,,,,
2091,3330,-0.31,0.361243551,0.139352941,-0.671243551,-0.449352941,-0.009565414,0.450567905,0.201918066,,,,
2092,3331,0.5,-0.105010472,0.140764706,0.605010472,0.359235294,-0.009621712,0.366037671,0.129049997,,,,
2093,3332,0.32,0.041871449,0.146235294,0.278128551,0.173764706,-0.009631057,0.077355491,0.030194173,,,,
2094,3333,1.02,0.278095777,0.148441176,0.741904223,0.871558824,-0.009574886,0.550421876,0.759614783,,,,
2095,3337,-0.13,0.713337283,0.151794118,-0.843337283,-0.281794118,-0.009729289,0.711217773,0.079407925,,,,
2096,3338,-1.18,-0.007127001,0.149588235,-1.172872999,-1.329588235,-0.009625172,1.375631071,1.767804875,,,,
2097,3339,-0.29,-0.467052833,0.142029412,0.177052833,-0.432029412,-0.009583881,0.031347706,0.186649413,,,,
2098,3340,-0.34,-0.264557435,0.144,-0.075442565,-0.484,-0.009524324,0.005691581,0.234256,,,,
2099,3343,-3.02,-0.170686107,0.143294118,-2.849313893,-3.163294118,-0.009030281,8.11858966,10.00642967,,,,
2100,3344,0.52,-0.109342588,0.132411765,0.629342588,0.387588235,-0.009088595,0.396072093,0.15022464,,,,
2101,3345,1.28,-0.522199485,0.136676471,1.802199485,1.143323529,-0.009563025,3.247922982,1.307188693,,,,
2102,3346,-0.14,0.389893339,0.143205882,-0.529893339,-0.283205882,-0.009610101,0.280786951,0.080205572,,,,
2103,3347,1.28,0.711903146,0.139882353,0.568096854,1.140117647,-0.009363314,0.322734036,1.299868249,,,,
2104,3350,-0.65,0.029016128,0.142735294,-0.679016128,-0.792735294,-0.009318251,0.461062902,0.628429247,,,,
2105,3351,0.51,-0.107473083,0.141,0.617473083,0.369,-0.009376198,0.381273008,0.136161,,,,
2106,3352,0.1,-0.848123674,0.143382353,0.948123674,-0.043382353,-0.009595258,0.898938501,0.001882029,,,,
2107,3353,0.52,-0.671382027,0.144470588,1.191382027,0.375529412,-0.009907812,1.419391134,0.141022339,,,,
2108,3354,-0.48,-0.008756505,0.146852941,-0.471243495,-0.626852941,-0.009862346,0.222070431,0.39294461,,,,
2109,3357,0.35,0.566082512,0.145735294,-0.216082512,0.204264706,-0.009861125,0.046691652,0.04172407,,,,
2110,3358,0.33,0.542669919,0.143617647,-0.212669919,0.186382353,-0.009861283,0.045228494,0.034738381,,,,
2111,3359,-0.09,-0.032862003,0.141558824,-0.057137997,-0.231558824,-0.009846411,0.003264751,0.053619489,,,,
2112,3360,1.3,1.041986896,0.139205882,0.258013104,1.160794118,-0.00952536,0.066570762,1.347442984,,,,
2113,3361,0.4,0.774273281,0.1425,-0.374273281,0.2575,-0.0095411,0.140080489,0.06630625,,,,
2114,3364,-0.81,-0.230280276,0.137647059,-0.579719724,-0.947647059,-0.009398371,0.336074959,0.898034948,,,,
2115,3365,0.39,0.154160965,0.132941176,0.235839035,0.257058824,-0.009393415,0.05562005,0.066079239,,,,
2116,3366,0.42,0.275743885,0.134411765,0.144256115,0.285588235,-0.009376057,0.020809827,0.08156064,,,,
2117,3367,0.1,0.520504062,0.132470588,-0.420504062,-0.032470588,-0.009417055,0.176823666,0.001054339,,,,
2118,3368,-0.31,0.413532075,0.133235294,-0.723532075,-0.443235294,-0.009494732,0.523498664,0.196457526,,,,
2119,3371,0.73,-0.051807953,0.129264706,0.781807953,0.600735294,-0.00955311,0.611223676,0.360882894,,,,
2120,3372,-0.36,0.33496616,0.129911765,-0.69496616,-0.489911765,-0.009609933,0.482977963,0.240013537,,,,
2121,3373,0.37,0.607795255,0.128911765,-0.237795255,0.241088235,-0.009607136,0.056546583,0.058123537,,,,
2122,3374,0.72,-0.298644713,0.126117647,1.018644713,0.593882353,-0.009772094,1.037637052,0.352696249,,,,
2123,3375,-1.04,0.154908758,0.128588235,-1.194908758,-1.168588235,-0.009781606,1.427806941,1.365598464,,,,
2124,3378,1.43,-0.454641157,0.125617647,1.884641157,1.304382353,-0.010228425,3.551872291,1.701413323,,,,
2125,3379,0.33,0.378683075,0.132882353,-0.048683075,0.197117647,-0.01021698,0.002370042,0.038855367,,,,
2126,3380,-0.34,-0.041557446,0.136911765,-0.298442554,-0.476911765,-0.010180097,0.089067958,0.227444831,,,,
2127,3381,-0.35,0.840282324,0.134441176,-1.190282324,-0.484441176,-0.010466392,1.41677201,0.234683253,,,,
2128,3382,-0.47,0.201640842,0.134235294,-0.671640842,-0.604235294,-0.010483986,0.451101421,0.365100291,,,,
2129,3385,0.45,-0.204348781,0.134147059,0.654348781,0.315852941,-0.010561564,0.428172328,0.09976308,,,,
2130,3386,-0.48,0.423279587,0.137382353,-0.903279587,-0.617382353,-0.010664319,0.815914013,0.38116097,,,,
2131,3387,-0.05,0.591337105,0.139264706,-0.641337105,-0.189264706,-0.010753471,0.411313283,0.035821129,,,,
2132,3388,-1.02,-0.190119759,0.138823529,-0.829880241,-1.158823529,-0.010587473,0.688701215,1.342871972,,,,
2133,3392,0.49,0.25826325,0.135264706,0.23173675,0.354735294,-0.010567035,0.053701921,0.125837129,,,,
2134,3393,1.18,-0.278507537,0.134470588,1.458507537,1.045529412,-0.010813937,2.127244236,1.093131751,,,,
2135,3394,0.81,0.522771014,0.138088235,0.287228986,0.671911765,-0.010720153,0.08250049,0.45146542,,,,
2136,3395,0.06,0.224105037,0.140029412,-0.164105037,-0.080029412,-0.010722632,0.026930463,0.006404707,,,,
2137,3396,0.65,0.332440494,0.137441176,0.317559506,0.512558824,-0.010679934,0.10084404,0.262716548,,,,
2138,3399,0.54,0.753770353,0.139411765,-0.213770353,0.400588235,-0.010649021,0.045697764,0.160470934,,,,
2139,3400,-0.16,-0.18741364,0.141088235,0.02741364,-0.301088235,-0.010624375,0.000751508,0.090654125,,,,
2140,3401,-0.2,0.386976105,0.142676471,-0.586976105,-0.342676471,-0.010676901,0.344540948,0.117427163,,,,
2141,3402,0.16,0.041417579,0.142558824,0.118582421,0.017441176,-0.010677757,0.014061791,0.000304195,,,,
2142,3403,-0.8,0.322174589,0.139823529,-1.122174589,-0.939823529,-0.010764375,1.259275808,0.883268266,,,,
2143,3406,-0.03,0.426962045,0.133411765,-0.456962045,-0.163411765,-0.010806107,0.208814311,0.026703405,,,,
2144,3407,0.01,-0.310613939,0.130529412,0.320613939,-0.120529412,-0.010825021,0.102793298,0.014527339,,,,
2145,3408,0.32,0.299479747,0.132029412,0.020520253,0.187970588,-0.010813908,0.000421081,0.035332942,,,,
2146,3409,-0.57,0.875615298,0.133205882,-1.445615298,-0.703205882,-0.011197824,2.08980359,0.494498513,,,,
2147,3410,-2.16,0.642796665,0.129970588,-2.802796665,-2.289970588,-0.011813747,7.855669148,5.243965295,,,,
2148,3413,-0.14,-0.414041927,0.1205,0.274041927,-0.2605,-0.011812546,0.075098978,0.06786025,,,,
2149,3414,0.67,-0.102972814,0.121794118,0.772972814,0.548205882,-0.011880861,0.597486972,0.300529689,,,,
2150,3415,-0.49,0.46374306,0.122617647,-0.95374306,-0.612617647,-0.012006402,0.909625825,0.375300381,,,,
2151,3416,0,0.095131759,0.123235294,-0.095131759,-0.123235294,-0.012002078,0.009050052,0.015186938,,,,
2152,3417,-0.05,-0.221730938,0.125676471,0.171730938,-0.175676471,-0.011998862,0.029491515,0.030862222,,,,
2153,3420,0.74,-0.048745937,0.127794118,0.788745937,0.612205882,-0.012054789,0.622120153,0.374796042,,,,
2154,3421,-0.06,0.652868256,0.132911765,-0.712868256,-0.192911765,-0.012165829,0.508181151,0.037214949,,,,
2155,3422,0.66,-0.434963778,0.133617647,1.094963778,0.526382353,-0.012385091,1.198945675,0.277078381,,,,
2156,3423,-0.03,0.669620596,0.133088235,-0.699620596,-0.163088235,-0.01249403,0.489468979,0.026597772,,,,
2157,3424,1.1,-0.413716945,0.133235294,1.513716945,0.966764706,-0.012815898,2.291338991,0.934633997,,,,
2158,3427,0.54,0.542780446,0.135705882,-0.002780446,0.404294118,-0.012772926,7.73E-06,0.163453734,,,,
2159,3428,-0.53,0.338654663,0.136558824,-0.868654663,-0.666558824,-0.012843413,0.754560924,0.444300665,,,,
2160,3429,0.14,-0.645091186,0.131,0.785091186,0.009,-0.012989149,0.616368171,8.10E-05,,,,
2161,3430,0.07,-0.116028874,0.132411765,0.186028874,-0.062411765,-0.012993539,0.034606742,0.003895228,,,,
2162,3431,-0.39,0.06176487,0.133970588,-0.45176487,-0.523970588,-0.012972634,0.204091498,0.274545177,,,,
2163,3435,0.82,0.024339763,0.130911765,0.795660237,0.689088235,-0.01300621,0.633075213,0.474842596,,,,
2164,3436,-0.02,0.169363852,0.132294118,-0.189363852,-0.152294118,-0.01300618,0.035858668,0.023193498,,,,
2165,3437,0.38,-0.984165336,0.130235294,1.364165336,0.249764706,-0.013436224,1.860947065,0.062382408,,,,
2166,3438,-0.53,0.185392064,0.129676471,-0.715392064,-0.659676471,-0.013450078,0.511785806,0.435173046,,,,
2167,3441,1.08,-0.461749596,0.126029412,1.541749596,0.953970588,-0.013796793,2.376991818,0.910059883,,,,
2168,3442,1.08,0.5050918,0.128470588,0.5749082,0.951529412,-0.013652199,0.330519438,0.905408221,,,,
2169,3443,-0.04,-0.103541337,0.131764706,0.063541337,-0.171764706,-0.013642826,0.004037501,0.029503114,,,,
2170,3444,0.22,-0.071043042,0.128058824,0.291043042,0.091941176,-0.013657981,0.084706052,0.00845318,,,,
2171,3445,0.37,0.1238738,0.127,0.2461262,0.243,-0.013654998,0.060578106,0.059049,,,,
2172,3448,0.88,0.141822433,0.129205882,0.738177567,0.750794118,-0.013645385,0.54490612,0.563691807,,,,
2173,3449,0.26,0.51902619,0.131735294,-0.25902619,0.128264706,-0.013654349,0.067094567,0.016451835,,,,
2174,3450,-0.46,0.279457444,0.131529412,-0.739457444,-0.591529412,-0.013697261,0.546797311,0.349907045,,,,
2175,3451,0.51,-0.078533349,0.128764706,0.588533349,0.381235294,-0.013741852,0.346371503,0.145340349,,,,
2176,3452,-0.86,0.572083259,0.131852941,-1.432083259,-0.991852941,-0.013991192,2.050862461,0.983772257,,,,
2177,3455,0.08,-0.009933562,0.129205882,0.089933562,-0.049205882,-0.013989328,0.008088046,0.002421219,,,,
2178,3456,-0.07,0.246715224,0.129676471,-0.316715224,-0.199676471,-0.014000461,0.100308533,0.039870693,,,,
2179,3457,0.42,-0.088255614,0.129911765,0.508255614,0.290088235,-0.014038685,0.258323769,0.084151184,,,,
2180,3458,0.64,0.52702436,0.131617647,0.11297564,0.508382353,-0.013975687,0.012763495,0.258452617,,,,
2181,3459,-0.94,0.15739973,0.134941176,-1.09739973,-1.074941176,-0.013980067,1.204286166,1.155498533,,,,
2182,3462,-0.39,-0.84267143,0.130294118,0.45267143,-0.520294118,-0.013960153,0.204911423,0.270705969,,,,
2183,3463,0.64,-0.671117774,0.131323529,1.311117774,0.508676471,-0.014305422,1.719029816,0.258751752,,,,
2184,3464,0.78,-1.074798145,0.132441176,1.854798145,0.647558824,-0.015022763,3.440276157,0.41933243,,,,
2185,3465,0.6,-0.514693062,0.1335,1.114693062,0.4665,-0.015263305,1.242540622,0.21762225,,,,
2186,3466,-0.29,0.097081423,0.132029412,-0.387081423,-0.422029412,-0.015252373,0.149832028,0.178108824,,,,
2187,3469,0.54,-0.474510189,0.133617647,1.014510189,0.406382353,-0.01545448,1.029230924,0.165146617,,,,
2188,3470,0.56,0.207035584,0.135852941,0.352964416,0.424147059,-0.015437047,0.124583879,0.179900728,,,,
2189,3472,0.73,0.450088643,0.134970588,0.279911357,0.595029412,-0.015366376,0.078350368,0.354060001,,,,
2190,3473,0.17,0.403186835,0.137323529,-0.233186835,0.032676471,-0.015375576,0.0543761,0.001067752,,,,
2191,3476,-0.51,0.464287124,0.136647059,-0.974287124,-0.646647059,-0.015497035,0.949235401,0.418152419,,,,
2192,3477,-0.19,0.307413268,0.136441176,-0.497413268,-0.326441176,-0.015526646,0.247419959,0.106563842,,,,
2193,3478,-0.19,0.637495178,0.134294118,-0.827495178,-0.324294118,-0.015660755,0.684748269,0.105166675,,,,
2194,3479,-0.11,-0.302932317,0.131470588,0.192932317,-0.241470588,-0.015651933,0.037222879,0.058308045,,,,
2195,3480,-0.36,-0.050620592,0.129617647,-0.309379408,-0.489617647,-0.015613134,0.095715618,0.23972544,,,,
2196,3483,-0.45,0.262429,0.124205882,-0.712429,-0.574205882,-0.015650603,0.507555081,0.329712395,,,,
2197,3484,-0.49,0.209212344,0.122147059,-0.699212344,-0.612147059,-0.015672721,0.488897903,0.374724022,,,,
2198,3485,0.09,-0.017227353,0.119529412,0.107227353,-0.029529412,-0.01567168,0.011497705,0.000871986,,,,
2199,3486,0.56,-0.518566165,0.118176471,1.078566165,0.441823529,-0.015897517,1.163304971,0.195208031,,,,
2200,3487,-0.75,0.101920273,0.117117647,-0.851920273,-0.867117647,-0.015884675,0.725768151,0.751893014,,,,
2201,3490,0.74,-0.516065644,0.112205882,1.256065644,0.627794118,-0.01616061,1.577700902,0.394125454,,,,
2202,3491,0.9,0.521265893,0.110882353,0.378734107,0.789117647,-0.016040617,0.143439524,0.622706661,,,,
2203,3492,0.26,0.768362575,0.115294118,-0.508362575,0.144705882,-0.016093263,0.258432508,0.020939792,,,,
2204,3493,0.38,0.349980132,0.114647059,0.030019868,0.265352941,-0.016072831,0.000901192,0.070412183,,,,
2205,3494,-0.57,0.137051729,0.114735294,-0.707051729,-0.684735294,-0.016074652,0.499922147,0.468862423,,,,
2206,3497,0.57,-0.040017982,0.113705882,0.610017982,0.456294118,-0.016109036,0.372121938,0.208204322,,,,
2207,3498,1.27,0.625420828,0.113294118,0.644579172,1.156705882,-0.015881287,0.415482309,1.337968498,,,,
2208,3499,0.58,0.149095376,0.114764706,0.430904624,0.465235294,-0.015869532,0.185678795,0.216443879,,,,
2209,3500,0.24,0.208886291,0.118852941,0.031113709,0.121147059,-0.015862633,0.000968063,0.01467661,,,,
2210,3501,0.02,-0.289677914,0.120235294,0.309677914,-0.100235294,-0.015879341,0.09590041,0.010047114,,,,
2211,3504,1.06,-0.044942836,0.119794118,1.104942836,0.940205882,-0.015951982,1.220898671,0.883987101,,,,
2212,3505,0.42,0.906219585,0.122676471,-0.486219585,0.297323529,-0.015983054,0.236409485,0.088401281,,,,
2213,3506,-0.07,0.299601937,0.121617647,-0.369601937,-0.191617647,-0.016002932,0.136605592,0.036717323,,,,
2214,3507,0.79,0.4381478,0.119,0.3518522,0.671,-0.015920278,0.123799971,0.450241,,,,
2215,3508,0.97,0.83019402,0.119705882,0.13980598,0.850294118,-0.01574742,0.019545712,0.723000087,,,,
2216,3511,0.32,0.735808897,0.121323529,-0.415808897,0.198676471,-0.015775259,0.172897039,0.03947234,,,,
2217,3512,0.81,-0.225821662,0.123205882,1.035821662,0.686794118,-0.015911933,1.072926515,0.47168616,,,,
2218,3513,-0.31,0.284964661,0.124852941,-0.594964661,-0.434852941,-0.015946546,0.353982948,0.18909708,,,,
2219,3514,0.46,-0.669876788,0.122647059,1.129876788,0.337352941,-0.016217117,1.276621556,0.113807007,,,,
2220,3515,0.05,0.402392216,0.119823529,-0.352392216,-0.069823529,-0.016241609,0.124180274,0.004875325,,,,
2221,3518,0,0.433481639,0.118764706,-0.433481639,-0.118764706,-0.016278915,0.187906331,0.014105055,,,,
2222,3519,0.37,0.71446226,0.122352941,-0.34446226,0.247647059,-0.016288526,0.118654249,0.061329066,,,,
2223,3520,0.02,0.369291832,0.122882353,-0.349291832,-0.102882353,-0.016311102,0.122004784,0.010584779,,,,
2224,3521,-0.1,0.037923337,0.121735294,-0.137923337,-0.221735294,-0.016300124,0.019022847,0.049166541,,,,
2225,3522,0.48,0.114478766,0.118441176,0.365521234,0.361558824,-0.016296604,0.133605772,0.130724783,,,,
2226,3525,0.42,-0.285627832,0.116764706,0.705627832,0.303235294,-0.016388252,0.497910637,0.091951644,,,,
2227,3526,-0.06,0.390205281,0.113294118,-0.450205281,-0.173294118,-0.016425132,0.202684795,0.030030851,,,,
2228,3527,-0.43,-0.070134696,0.113235294,-0.359865304,-0.543235294,-0.016381216,0.129503037,0.295104585,,,,
2229,3528,0.57,0.871497785,0.113529412,-0.301497785,0.456470588,-0.016349019,0.090900914,0.208365398,,,,
2230,3529,-1.55,0.438162759,0.112029412,-1.988162759,-1.662029412,-0.016614074,3.952791155,2.762341766,,,,
2231,3533,-1.8,0.088771883,0.104794118,-1.888771883,-1.904794118,-0.016580953,3.567459227,3.628240631,,,,
2232,3534,0.87,-0.846512677,0.099058824,1.716512677,0.770941176,-0.017127065,2.946415769,0.594350298,,,,
2233,3535,1.13,0.120337124,0.102176471,1.009662876,1.027823529,-0.017110018,1.019419124,1.056421208,,,,
2234,3536,0.62,-0.137007156,0.101735294,0.757007156,0.518264706,-0.017176452,0.573059834,0.268598305,,,,
2235,3539,-0.69,0.241712896,0.100470588,-0.931712896,-0.790470588,-0.017226954,0.868088921,0.624843751,,,,
2236,3540,0.37,0.137689311,0.098264706,0.232310689,0.271735294,-0.017218125,0.053968256,0.07384007,,,,
2237,3541,0.45,-0.019873262,0.100205882,0.469873262,0.349794118,-0.017236813,0.220780883,0.122355925,,,,
2238,3542,1.18,-0.071467726,0.097852941,1.251467726,1.082147059,-0.017320452,1.566171469,1.171042257,,,,
2239,3543,0.45,0.105712473,0.098176471,0.344287527,0.351823529,-0.01731482,0.118533901,0.123779796,,,,
2240,3546,-1.33,0.37429822,0.096617647,-1.70429822,-1.426617647,-0.017505531,2.904632422,2.035237911,,,,
2241,3547,-0.24,-0.14819566,0.091264706,-0.09180434,-0.331264706,-0.017477454,0.008428037,0.109736305,,,,
2242,3548,0.63,0.019846743,0.087882353,0.610153257,0.542117647,-0.017490601,0.372286997,0.293891543,,,,
2243,3549,0.62,0.308174631,0.088705882,0.311825369,0.531294118,-0.017442223,0.097235061,0.282273439,,,,
2244,3550,-0.41,0.151271987,0.090235294,-0.561271987,-0.500235294,-0.017452386,0.315026244,0.250235349,,,,
2245,3553,0.09,-0.144222647,0.087911765,0.234222647,0.002088235,-0.017461313,0.054860248,4.36E-06,,,,
