,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,
193,12447,0.99,0.316311216,0.072833333,0.673688784,0.917166667,-0.068730519,0.453856577,0.841194694,,,
194,12450,0.51,0.070980378,0.073305556,0.439019622,0.436694444,-0.068517669,0.192738229,0.190702038,,,
195,12451,-0.58,0.016794639,0.074361111,-0.596794639,-0.654361111,-0.068053513,0.356163841,0.428188464,,,
196,12452,-0.12,-0.101048043,0.069722222,-0.018951957,-0.189722222,-0.06777503,0.000359177,0.035994522,,,
197,12453,1.12,-0.353144765,0.066055556,1.473144765,1.053944444,-0.070231781,2.170155498,1.110798892,,,
198,12454,-0.41,0.221923267,0.073222222,-0.631923267,-0.483222222,-0.070449464,0.399327016,0.233503716,,,
199,12457,0,0.043610388,0.071583333,-0.043610388,-0.071583333,-0.070262477,0.001901866,0.005124174,,,
200,12458,0.37,0.053419269,0.066527778,0.316580731,0.303472222,-0.070088373,0.100223359,0.09209539,,,
201,12459,-0.71,-0.079182774,0.068611111,-0.630817226,-0.778611111,-0.06922823,0.397930373,0.606235262,,,
202,12460,-0.69,0.03320333,0.068472222,-0.72320333,-0.758472222,-0.06879584,0.523023056,0.575280112,,,
203,12461,2.08,-0.012504942,0.066916667,2.092504942,2.013083333,-0.068640514,4.378576931,4.052504507,,,
204,12465,1.48,-0.004304457,0.075027778,1.484304457,1.404972222,-0.068665366,2.20315972,1.973946945,,,
205,12466,-0.37,0.444750207,0.082194444,-0.814750207,-0.452194444,-0.069642958,0.6638179,0.204479816,,,
206,12467,-1.83,-0.135586532,0.07675,-1.694413468,-1.90675,-0.066788167,2.871037,3.635695563,,,
207,12468,-0.64,-0.041137439,0.067722222,-0.598862561,-0.707722222,-0.066168084,0.358636366,0.500870744,,,
208,12471,-0.4,-0.384597059,0.067638889,-0.015402941,-0.467638889,-0.065412333,0.000237251,0.21868613,,,
209,12472,0.33,0.090527671,0.064722222,0.239472329,0.265277778,-0.065209402,0.057346996,0.070372299,,,
210,12473,-1.54,-0.426269189,0.066277778,-1.113730811,-1.606277778,-0.061205284,1.240396318,2.580128299,,,
211,12474,-0.15,-0.260637868,0.060916667,0.110637868,-0.210916667,-0.060971276,0.012240738,0.04448584,,,
212,12475,1.51,-0.027403349,0.064166667,1.537403349,1.445833333,-0.061149038,2.363609058,2.090434028,,,
213,12478,-0.44,0.08999829,0.067277778,-0.52999829,-0.507277778,-0.061019732,0.280898187,0.257330744,,,
214,12479,-0.99,0.211180305,0.068944444,-1.201180305,-1.058944444,-0.061480155,1.442834124,1.121363336,,,
215,12480,0.18,0.422994647,0.067888889,-0.242994647,0.112111111,-0.061449352,0.059046398,0.012568901,,,
216,12481,-0.59,0.510939091,0.064555556,-1.100939091,-0.654555556,-0.063155448,1.212066883,0.428442975,,,
217,12482,-1.13,0.042433638,0.063805556,-1.172433638,-1.193805556,-0.062638583,1.374600635,1.425171704,,,
218,12485,-0.45,0.062468522,0.058361111,-0.512468522,-0.508361111,-0.062460456,0.262623986,0.258431019,,,
219,12486,-0.02,-0.062225257,0.060722222,0.042225257,-0.080722222,-0.062305104,0.001782972,0.006516077,,,
220,12487,-0.16,-0.235293311,0.058722222,0.075293311,-0.218722222,-0.06205323,0.005669083,0.04783941,,,
221,12488,0.52,0.333204924,0.052555556,0.186795076,0.467444444,-0.061432811,0.0348924,0.218504309,,,
222,12489,0.24,-0.208623018,0.055277778,0.448623018,0.184722222,-0.061690561,0.201262613,0.034122299,,,
223,12492,-0.13,-0.292897801,0.056222222,0.162897801,-0.186222222,-0.061526683,0.026535694,0.034678716,,,
224,12493,0.49,-0.424572869,0.059138889,0.914572869,0.430861111,-0.062913779,0.836443532,0.185641297,,,
225,12494,0.6,0.338229507,0.063555556,0.261770493,0.536444444,-0.06220204,0.068523791,0.287772642,,,
226,12495,-1.66,-0.113370719,0.064111111,-1.546629281,-1.724111111,-0.060194338,2.392062132,2.972559123,,,
227,12496,1.04,0.473930524,0.057666667,0.566069476,0.982333333,-0.058388402,0.320434652,0.964978778,,,
228,12499,1.36,-0.263829669,0.063944444,1.623829669,1.296055556,-0.060236832,2.636822795,1.679760003,,,
229,12500,0.08,-0.038261433,0.066305556,0.118261433,0.013694444,-0.060137292,0.013985767,0.000187538,,,
230,12501,0.19,-0.053796118,0.062944444,0.243796118,0.127055556,-0.060104503,0.059436547,0.016143114,,,
231,12502,-0.23,0.100501722,0.062722222,-0.330501722,-0.292722222,-0.060015224,0.109231388,0.085686299,,,
232,12503,-0.46,0.195263347,0.065361111,-0.655263347,-0.525361111,-0.06019651,0.429370053,0.276004297,,,
233,12506,-0.3,-0.233025721,0.061194444,-0.066974279,-0.361194444,-0.059755872,0.004485554,0.130461427,,,
234,12507,1.07,0.49336167,0.060722222,0.57663833,1.009277778,-0.057890987,0.332511764,1.018641633,,,
235,12508,-0.76,0.274408449,0.064861111,-1.034408449,-0.824861111,-0.058556437,1.070000839,0.680395853,,,
236,12509,-0.81,0.411656864,0.0615,-1.221656864,-0.8715,-0.059985483,1.492445494,0.75951225,,,
237,12510,-0.44,0.515758558,0.060305556,-0.955758558,-0.500305556,-0.061323621,0.913474421,0.250305649,,,
238,12513,-0.21,0.42706371,0.057972222,-0.63706371,-0.267972222,-0.061938105,0.405850171,0.071809112,,,
239,12514,0.25,0.105525128,0.061416667,0.144474872,0.188583333,-0.061769558,0.020872989,0.035563674,,,
240,12515,0.07,-0.159753111,0.062222222,0.229753111,0.007777778,-0.061759323,0.052786492,6.05E-05,,,
241,12516,1.47,0.078136556,0.063277778,1.391863444,1.406722222,-0.061223308,1.937283846,1.97886741,,,
