"","Date","actural_return","historic_mean","predicted_return","f_err","r_err","RMSE_diff","se_lm","se_mean"
"41",12712,-0.39,-0.284101144668,0.184861111111111,-0.105898855332,-0.574861111111111,-0.11375597950834,0.0112145675606278,0.330465297067901
"42",12713,-0.61,0.417125154516858,0.183555555555556,-1.02712515451686,-0.793555555555556,-0.116822167944839,1.05498608304128,0.629730419753086
"43",12716,-1.1,0.0916371353702909,0.180305555555556,-1.19163713537029,-1.28030555555556,-0.109597619673028,1.41999906239351,1.63918231558642
"44",12717,0.71,0.247213575499643,0.178666666666667,0.462786424500357,0.531333333333333,-0.107000492701065,0.214171274701825,0.282315111111111
"45",12718,-0.05,0.29711718192983,0.177111111111111,-0.34711718192983,-0.227111111111111,-0.106576358909261,0.120490337990907,0.0515794567901234
"46",12719,0.74,0.162367128069417,0.17475,0.577632871930583,0.56525,-0.105055992961478,0.333659734734773,0.3195075625
"47",12720,0.75,0.409093898988576,0.177583333333333,0.340906101011424,0.572416666666667,-0.100848223492297,0.116216969706812,0.327660840277778
"48",12723,0.27,0.415245694721492,0.176861111111111,-0.145245694721492,0.0931388888888889,-0.0999274372955787,0.0210963118351287,0.00867485262345679
"49",12724,-0.25,0.312773859690785,0.180583333333333,-0.562773859690785,-0.430583333333333,-0.100169172204651,0.316714417151263,0.185402006944444
"50",12725,1.8,0.205226086079437,0.177861111111111,1.59477391392056,1.62213888888889,-0.094375143344779,2.54330383652151,2.63133457484568
"51",12726,-0.46,-0.315506705489453,0.181777777777778,-0.144493294510547,-0.641777777777778,-0.0885408686120777,0.0208783121585118,0.411878716049383
"52",12727,-0.55,0.12419088458723,0.182194444444444,-0.67419088458723,-0.732194444444444,-0.0861290612460387,0.454533348860512,0.536108704475309
"53",12730,-0.5,0.430475777073435,0.183305555555556,-0.930475777073435,-0.683305555555556,-0.0890740023581492,0.865785171720412,0.466906482253087
"54",12731,2.51,0.282266984025825,0.180138888888889,2.22773301597418,2.32986111111111,-0.0776429390669675,4.96279439046139,5.4282527970679
"55",12732,3.35,0.3336832753601,0.191,3.0163167246399,3.159,-0.0610980626511761,9.09816658334238,9.979281
"56",12733,1.21,-0.105265320459271,0.196555555555556,1.31526532045927,1.01344444444444,-0.0662285894494166,1.72992286320283,1.02706964197531
"57",12734,-0.24,-0.504461989694969,0.199083333333333,0.264461989694969,-0.439083333333333,-0.0644424476002197,0.0699401439934218,0.192794173611111
"58",12737,0.2,0.956940059525887,0.196111111111111,-0.756940059525887,0.00388888888888891,-0.0688800895380833,0.572958253715054,1.51234567901237e-05
"59",12738,0.44,-0.376591207081796,0.194888888888889,0.816591207081796,0.245111111111111,-0.0734706787667947,0.666821199483305,0.0600794567901235
"60",12739,-0.51,0.52841237576692,0.194833333333333,-1.03841237576692,-0.704833333333333,-0.0774293589889755,1.0783002621459,0.496790027777778
"61",12740,0.43,-0.0735739791504377,0.190611111111111,0.503573979150438,0.239388888888889,-0.0783889532546069,0.253586752477405,0.0573070401234568
"62",12741,-2.06,0.459034244190732,0.190444444444444,-2.51903424419073,-2.25044444444444,-0.0844770943043638,6.34553352340557,5.06450019753087
"63",12744,-1,0.184023888567061,0.176722222222222,-1.18402388856706,-1.17672222222222,-0.0829855903275631,1.40191256869746,1.3846751882716
"64",12745,0.27,0.129672115615708,0.175388888888889,0.140327884384292,0.0946111111111111,-0.0824108752251983,0.0196919151357712,0.00895126234567902
"65",12746,0.73,-0.28963368174016,0.17925,1.01963368174016,0.55075,-0.0871345775945997,1.03965284493899,0.3033255625
